id,name,group_type,link,members,is_regional,lat,lon,created_at,updated_at
988,Slackline Kalmar,facebook page,https://www.facebook.com/groups/Slacklinekalmar/,0,false,56.664696,16.353709,2020-05-09 00:29:15.85635,2020-05-09 00:29:15.85635
989,Slackline Karlskrona,facebook page,https://www.facebook.com/groups/1553120644960260/,0,false,56.162014,15.590593,2020-05-09 00:29:15.87776,2020-05-09 00:29:15.87776
990,Värmland Slackline Sällskap,facebook page,https://www.facebook.com/groups/231364833731302/about/,0,false,59.40072,13.513559,2020-05-09 00:29:15.896434,2020-05-09 00:29:15.896434
991,Landskrona Slackline,facebook page,https://www.facebook.com/groups/110135086206182/,0,false,55.870682,12.831848,2020-05-09 00:29:15.914606,2020-05-09 00:29:15.914606
992,SlackLineköping Linköping Slackline,facebook page,https://www.facebook.com/groups/852030658141576/,0,false,58.408806,15.61781,2020-05-09 00:29:15.932889,2020-05-09 00:29:15.932889
993,Slackline Lund,facebook page,https://www.facebook.com/groups/410127062461881/,0,false,55.703299,13.188295,2020-05-09 00:29:15.949971,2020-05-09 00:29:15.949971
994,Malmö Slackline,facebook page,https://www.facebook.com/groups/malmoslackline/,0,false,55.57905,13.01087,2020-05-09 00:29:15.967142,2020-05-09 00:29:15.967142
995,Slackline Norrköping,facebook page,https://www.facebook.com/groups/1407900716193749/,0,false,58.586377,16.185969,2020-05-09 00:29:15.985734,2020-05-09 00:29:15.985734
996,Slackline - Östersund,facebook page,https://www.facebook.com/groups/297527560396439/,0,false,63.17668,14.63607,2020-05-09 00:29:16.005203,2020-05-09 00:29:16.005203
997,Stockholm Slackline,facebook page,https://www.facebook.com/groups/445069082194192/,0,false,59.32932,18.06858,2020-05-09 00:29:16.022727,2020-05-09 00:29:16.022727
998,Slackline Umeå,facebook page,https://www.facebook.com/groups/211233309259669/,0,false,63.824091,20.262049,2020-05-09 00:29:16.040424,2020-05-09 00:29:16.040424
999,Uppsala Slackline,facebook page,https://www.facebook.com/groups/508174162595045/,0,false,59.862402,17.63714,2020-05-09 00:29:16.058248,2020-05-09 00:29:16.058248
1000,Västerås Slackline,facebook page,https://www.facebook.com/groups/1442633542418663/,0,false,59.610322,16.536356,2020-05-09 00:29:16.076217,2020-05-09 00:29:16.076217
1001,Slackline Växjö,facebook page,https://www.facebook.com/groups/336243413129164/,0,false,56.881595,14.806012,2020-05-09 00:29:16.097643,2020-05-09 00:29:16.097643
1002,Swiss-Slackline.ch,facebook group,https://www.facebook.com/swissslackline/,0,true,46.81819,8.227512,2020-05-09 00:29:16.115632,2020-05-09 00:29:16.115632
1003,Swiss-Slackline Chat,facebook page,https://www.facebook.com/groups/29750285400/,0,true,46.81819,8.227512,2020-05-09 00:29:16.133447,2020-05-09 00:29:16.133447
1004,Slackline Aargau,facebook page,https://www.facebook.com/groups/slacklineaargau/,0,false,47.425602,8.173545,2020-05-09 00:29:16.150762,2020-05-09 00:29:16.150762
1005,SLACKATTACK.ch,facebook group,https://www.facebook.com/SLACKATTACK.ch/,0,false,46.94798,7.447447,2020-05-09 00:29:16.167513,2020-05-09 00:29:16.167513
1006,Slackattack - Slackline Crew Bern,facebook page,https://www.facebook.com/groups/171296479593796/,0,false,46.947911,7.421303,2020-05-09 00:29:16.185393,2020-05-09 00:29:16.185393
1007,Basel City Slackliners,facebook page,https://www.facebook.com/groups/baselcityslackliners/,0,false,47.5596,7.588576,2020-05-09 00:29:16.205901,2020-05-09 00:29:16.205901
1008,Slacklining Basel,facebook page,https://www.facebook.com/groups/449643248446404/,0,false,47.5596,7.588576,2020-05-09 00:29:16.224562,2020-05-09 00:29:16.224562
1009,Slackline Biel,facebook group,https://www.facebook.com/Slackline-Biel-215059055255210/,0,false,47.143116,7.259252,2020-05-09 00:29:16.242468,2020-05-09 00:29:16.242468
1010,Slacklife Brunnen,facebook page,https://www.facebook.com/groups/848737755140148/,0,false,46.998994,8.608641,2020-05-09 00:29:16.260481,2020-05-09 00:29:16.260481
1011,Slackline Chaux-de-Fonds,facebook page,https://www.facebook.com/groups/slacklinecdf,0,false,47.112711,6.828744,2020-05-09 00:29:16.2798,2020-05-09 00:29:16.2798
1012,Slackline Genève,facebook page,https://www.facebook.com/groups/slacklinegeneve/,0,false,46.18744517,6.157015264,2020-05-09 00:29:16.300738,2020-05-09 00:29:16.300738
1013,Lausanne slackline,facebook page,https://www.facebook.com/groups/192514307581823/,0,false,46.51965,6.632273,2020-05-09 00:29:16.319556,2020-05-09 00:29:16.319556
1014,Slackline TICINO,facebook page,https://www.facebook.com/groups/slacklinelugano/,0,false,46.33173,8.800453,2020-05-09 00:29:16.337076,2020-05-09 00:29:16.337076
1015,Lucerne Slackers,facebook page,https://www.facebook.com/groups/236320483133556/,0,false,47.048499,8.308024,2020-05-09 00:29:16.355319,2020-05-09 00:29:16.355319
1016,Slackline Neuchâtel,facebook page,https://www.facebook.com/groups/359267124278626/,0,false,47.00615,6.933997,2020-05-09 00:29:16.374372,2020-05-09 00:29:16.374372
1017,Slackline Nordostschweiz,facebook page,https://www.facebook.com/groups/EastswissSlackline,0,false,47.53397,7.638164,2020-05-09 00:29:16.39479,2020-05-09 00:29:16.39479
1018,People of Balance - association de slackline,facebook group,https://www.facebook.com/POB1260/,0,false,46.38327,6.234785,2020-05-09 00:29:16.414345,2020-05-09 00:29:16.414345
1019,Slackline Riviera,facebook page,https://www.facebook.com/groups/458782070973313/,0,false,46.46089504,6.841844458,2020-05-09 00:29:16.434194,2020-05-09 00:29:16.434194
1020,Slackline St.Gallen,facebook page,https://www.facebook.com/groups/slacktheplanet/,0,false,47.42448,9.376718,2020-05-09 00:29:16.456009,2020-05-09 00:29:16.456009
1021,slackline-valais.ch,facebook group,https://www.facebook.com/slackline-valaisch-197438560325112/,0,false,46.19046,7.544923,2020-05-09 00:29:16.476086,2020-05-09 00:29:16.476086
1022,SlackLions - Slackline Zürich,facebook page,https://www.facebook.com/groups/slacklinezurich/?ref=br_rs,0,false,47.374934,8.539116,2020-05-09 00:29:16.495479,2020-05-09 00:29:16.495479
1023,Gibbon Slacklines-Taiwan 走繩,facebook page,https://www.facebook.com/groups/223255224399826/,0,true,23.76607,120.963951,2020-05-09 00:29:16.515024,2020-05-09 00:29:16.515024
1024,Slackline 高雄 Kaohsiung,facebook page,https://www.facebook.com/groups/1912789025671003/,0,false,22.677132,120.356515,2020-05-09 00:29:16.533179,2020-05-09 00:29:16.533179
1025,Slackline Taipei,facebook page,https://www.facebook.com/groups/slacklinetaipei/,0,false,25.03297,121.5654,2020-05-09 00:29:16.55153,2020-05-09 00:29:16.55153
1026,Highline Thailand,facebook page,https://www.facebook.com/groups/234979933239031/,0,true,15.025188,100.940235,2020-05-09 00:29:16.573167,2020-05-09 00:29:16.573167
1027,Slackline In Thailand,facebook page,https://www.facebook.com/groups/360170610783978/,0,true,15.87003,100.9925,2020-05-09 00:29:16.593287,2020-05-09 00:29:16.593287
1028,Slackline Chiang Mai,facebook page,https://www.facebook.com/groups/1574953412800742/,0,false,18.768395,99.184379,2020-05-09 00:29:16.61138,2020-05-09 00:29:16.61138
1029,Slackline Tunisia,facebook group,https://www.facebook.com/Slacklinetunisia/,0,true,34.186336,9.589434,2020-05-09 00:29:16.629967,2020-05-09 00:29:16.629967
1030,Slackline Ankara,facebook page,https://www.facebook.com/groups/slacklineankara/,0,false,39.93336,32.85974,2020-05-09 00:29:16.649019,2020-05-09 00:29:16.649019
1031,Slackline İstanbul,facebook page,https://www.facebook.com/groups/slackist/about/,0,false,41.12974,28.847237,2020-05-09 00:29:16.672042,2020-05-09 00:29:16.672042
1032,Slackline Izmir,facebook page,https://www.facebook.com/groups/641011952614923/,0,false,38.429928,27.200243,2020-05-09 00:29:16.689944,2020-05-09 00:29:16.689944
1033,Ukraine Z Games Festival,facebook group,https://www.facebook.com/ZGames.ua/,0,true,48.805052,31.303727,2020-05-09 00:29:16.707594,2020-05-09 00:29:16.707594
1034,Слеклайн Кривой Рог - Slackline Kryvyi Rih,facebook page,https://www.facebook.com/groups/slacklineKryvyiRih/,0,false,48.121425,33.538027,2020-05-09 00:29:16.725717,2020-05-09 00:29:16.725717
1035,Kyiv Slackline Community,facebook page,https://www.facebook.com/groups/324988794221682/,0,false,50.450542,30.466068,2020-05-09 00:29:16.742625,2020-05-09 00:29:16.742625
1036,Kyiv Highline Family,facebook group,https://facebook.com/kyivhighlinefamily/,0,false,50.462049,30.635577,2020-05-09 00:29:16.761618,2020-05-09 00:29:16.761618
1037,Lviv Slackline,facebook page,https://www.facebook.com/groups/LvivSlackline/,0,false,49.83968,24.02972,2020-05-09 00:29:16.77912,2020-05-09 00:29:16.77912
1038,EZ Slackline Odessa,facebook page,https://www.facebook.com/groups/227121360973431/,0,false,46.463177,30.717241,2020-05-09 00:29:16.7967,2020-05-09 00:29:16.7967
1039,Slackline Dnepr,facebook group,https://www.facebook.com/slackline.dp/,0,false,50.448373,30.597896,2020-05-09 00:29:16.816882,2020-05-09 00:29:16.816882
1040,Gibbon Slacklines UAE,facebook group,https://www.facebook.com/GibbonUAE/,0,true,23.863642,54.298391,2020-05-09 00:29:16.834669,2020-05-09 00:29:16.834669
1041,Slackline Dubai UAE,facebook page,https://www.facebook.com/groups/154990431216959/about/,0,false,25.0897,55.251728,2020-05-09 00:29:16.852013,2020-05-09 00:29:16.852013
1042,UK SLACKLINE ASSOCIATION,facebook page,https://www.facebook.com/groups/UKslackline/,0,true,54.23819486,-2.314549393,2020-05-09 00:29:16.8693,2020-05-09 00:29:16.8693
1043,Slackline UK - Ashfield,facebook page,https://www.facebook.com/groups/slackline.ashfield/,0,false,53.100953,-1.262817,2020-05-09 00:29:16.886676,2020-05-09 00:29:16.886676
1044,Slacklining Bath,facebook page,https://www.facebook.com/groups/608565659318089/,0,false,51.380923,-2.360322,2020-05-09 00:29:16.904074,2020-05-09 00:29:16.904074
1045,Bedford Slackline,facebook page,https://www.facebook.com/groups/495843480550996/,0,false,52.137484,-0.46811,2020-05-09 00:29:16.924626,2020-05-09 00:29:16.924626
1046,Birmingham Slackers,facebook page,https://www.facebook.com/groups/327123494002709/,0,false,52.474505,-1.900225,2020-05-09 00:29:16.945846,2020-05-09 00:29:16.945846
1047,Bournemouth Slackers,facebook page,https://www.facebook.com/groups/231528296899918/,0,false,50.722003,-1.941716,2020-05-09 00:29:16.964231,2020-05-09 00:29:16.964231
1048,Slackline: Bradford,facebook page,https://www.facebook.com/groups/203625756413737/,0,false,53.793154,-1.750722,2020-05-09 00:29:16.981852,2020-05-09 00:29:16.981852
1049,"Slacklining - Braintree, UK",facebook page,https://www.facebook.com/groups/290159957754521/,0,false,51.880137,0.557826,2020-05-09 00:29:16.999317,2020-05-09 00:29:16.999317
1050,Seaside Slackers,facebook page,https://www.facebook.com/groups/263034350460496/,0,false,50.83827,-0.133438,2020-05-09 00:29:17.017473,2020-05-09 00:29:17.017473
1051,Slacklining Bristol,facebook page,https://www.facebook.com/groups/SlacklineBristol/,0,false,51.459761,-2.593674,2020-05-09 00:29:17.038201,2020-05-09 00:29:17.038201
1052,"Slacklining - Cambridge, UK",facebook page,https://www.facebook.com/groups/134664093232085/,0,false,52.20534,0.121817,2020-05-09 00:29:17.056496,2020-05-09 00:29:17.056496
1053,University of Canterbury Slacklining,facebook page,https://www.facebook.com/groups/616286048578869/,0,false,51.281116,1.075782,2020-05-09 00:29:17.075269,2020-05-09 00:29:17.075269
1054,The Cornwall Slackline Page,facebook page,https://www.facebook.com/groups/587244164627757/,0,false,50.42471,-4.808572,2020-05-09 00:29:17.09444,2020-05-09 00:29:17.09444
1055,Coventry Slacklining,facebook page,https://www.facebook.com/groups/835575759905175/,0,false,52.40682,-1.519693,2020-05-09 00:29:17.116881,2020-05-09 00:29:17.116881
1056,Slackline Cumbria,facebook page,https://www.facebook.com/groups/472603896143971/,0,false,54.57723,-2.797483,2020-05-09 00:29:17.138677,2020-05-09 00:29:17.138677
1057,Derby Slackline Club,facebook page,https://www.facebook.com/groups/derbyslackline/,0,false,52.916927,-1.473911,2020-05-09 00:29:17.161299,2020-05-09 00:29:17.161299
1058,Durham Slacklining Club,facebook page,https://www.facebook.com/groups/1498681813706837/,0,false,54.76498,-1.578203,2020-05-09 00:29:17.181485,2020-05-09 00:29:17.181485
1059,Durham University Slacklining,facebook page,https://www.facebook.com/groups/204008536305192/,0,false,54.787469,-1.593666,2020-05-09 00:29:17.201351,2020-05-09 00:29:17.201351
1060,"Slacklining Essex, UK",facebook page,https://www.facebook.com/groups/387236611652735/,0,false,51.754567,0.523028,2020-05-09 00:29:17.219882,2020-05-09 00:29:17.219882
1061,Exeter Slackliners,facebook group,https://www.facebook.com/ExeterSlackliners,0,false,50.730936,-3.542343,2020-05-09 00:29:17.238022,2020-05-09 00:29:17.238022
1062,Exeter Slacklining,facebook page,https://www.facebook.com/groups/325583124177727,0,false,50.714746,-3.536142,2020-05-09 00:29:17.255624,2020-05-09 00:29:17.255624
1063,Farnham slacklining,facebook group,https://www.facebook.com/Farnham-slacklining-502263890163368/,0,false,51.211659,-0.79897,2020-05-09 00:29:17.273149,2020-05-09 00:29:17.273149
1064,Harrogate Slackliners,facebook page,https://www.facebook.com/groups/191755088345178/,0,false,53.990277,-1.541275,2020-05-09 00:29:17.291898,2020-05-09 00:29:17.291898
1065,Leeds Slacklining,facebook page,https://www.facebook.com/groups/289577124386328/,0,false,53.80075,-1.549077,2020-05-09 00:29:17.31075,2020-05-09 00:29:17.31075
1066,Liverpool Slacklining.. (LivSlackers - Slackline Group),facebook page,https://www.facebook.com/groups/LivSlackers,0,false,53.40837,-2.991573,2020-05-09 00:29:17.32885,2020-05-09 00:29:17.32885
1067,"Slacklining London, UK",facebook page,https://www.facebook.com/groups/77154016654/,0,false,51.5112815,-0.1244601111,2020-05-09 00:29:17.348099,2020-05-09 00:29:17.348099
1068,Manchester Slackers,facebook page,https://www.facebook.com/groups/302192956509522/,0,false,53.481602,-2.232256,2020-05-09 00:29:17.370297,2020-05-09 00:29:17.370297
1069,University of Manchester Slackline Society,facebook page,https://www.facebook.com/groups/uomslackline/,0,false,53.46685,-2.233884,2020-05-09 00:29:17.391053,2020-05-09 00:29:17.391053
1070,Milton Keynes and Bucks Slackers,facebook page,https://www.facebook.com/groups/344697045626551/,0,false,52.04684,-0.758121,2020-05-09 00:29:17.409765,2020-05-09 00:29:17.409765
1071,Newcastle Slackline Community,facebook page,https://www.facebook.com/groups/271504992963340/,0,false,54.9822275,-1.610195046,2020-05-09 00:29:17.428955,2020-05-09 00:29:17.428955
1072,Northumbria Slackline Society,facebook page,https://www.facebook.com/groups/northumbriaslackline/,0,false,54.97825,-1.607595,2020-05-09 00:29:17.44692,2020-05-09 00:29:17.44692
1073,(Unofficial) Newcastle University Slack Chat,facebook page,https://www.facebook.com/groups/972645609459215/,0,false,54.989531,-1.658259,2020-05-09 00:29:17.465819,2020-05-09 00:29:17.465819
1074,Norwich Slackline Community,facebook page,https://www.facebook.com/groups/1285527648131796/,0,false,52.629351,1.298188,2020-05-09 00:29:17.484185,2020-05-09 00:29:17.484185
1075,Nottingham SlackLining,facebook group,https://www.facebook.com/Nottingham-SlackLining-182834248872993/,0,false,52.963266,-1.151568,2020-05-09 00:29:17.505215,2020-05-09 00:29:17.505215
1076,University of Nottingham Slacklining Society,facebook page,https://www.facebook.com/groups/UoNSlackliningSociety,0,false,52.93864,-1.195158,2020-05-09 00:29:17.52353,2020-05-09 00:29:17.52353
1077,Slackline Oxford,facebook page,https://www.facebook.com/groups/232854150165202/,0,false,51.753584,-1.265786,2020-05-09 00:29:17.542111,2020-05-09 00:29:17.542111
1078,Plymouth Slackers,facebook page,https://www.facebook.com/groups/144166872377576/,0,false,50.374384,-4.140887,2020-05-09 00:29:17.562742,2020-05-09 00:29:17.562742
1079,Portsmouth Slackline,facebook page,https://www.facebook.com/groups/PortsmouthSlackline,0,false,50.821179,-1.09239,2020-05-09 00:29:17.583348,2020-05-09 00:29:17.583348
1080,Preston Slackliners,facebook page,https://www.facebook.com/groups/1088546777848868/,0,false,53.7632,-2.70309,2020-05-09 00:29:17.608031,2020-05-09 00:29:17.608031
1081,Slackliners Of Reading,facebook page,https://www.facebook.com/groups/ReadingSlackline/,0,false,51.45427,-0.9781303,2020-05-09 00:29:17.631257,2020-05-09 00:29:17.631257
1082,Slackline Rochdale,facebook page,https://www.facebook.com/groups/891560344234029/,0,false,53.61201,-2.163808,2020-05-09 00:29:17.652383,2020-05-09 00:29:17.652383
1083,Scafell Area Highline Projects,facebook page,https://www.facebook.com/groups/201749576691095/,0,false,54.456131,-3.218098,2020-05-09 00:29:17.67366,2020-05-09 00:29:17.67366
1084,Sheffield slacklining,facebook page,https://www.facebook.com/groups/410136965685047/,0,false,53.38113,-1.470085,2020-05-09 00:29:17.691831,2020-05-09 00:29:17.691831
1085,Southampton Slackline,facebook page,https://www.facebook.com/groups/417764741659012/,0,false,50.920586,-1.415484,2020-05-09 00:29:17.712613,2020-05-09 00:29:17.712613
1086,"Slacklining -Teesside, UK",facebook page,https://www.facebook.com/groups/BoroBalance/,0,false,54.576224,-1.226005,2020-05-09 00:29:17.732168,2020-05-09 00:29:17.732168
1087,Slacklining York,facebook page,https://www.facebook.com/groups/SlacklineYork/,0,false,53.95916519,-1.079311371,2020-05-09 00:29:17.750042,2020-05-09 00:29:17.750042
1088,Slackline Scotland,facebook page,https://www.facebook.com/groups/980411082011742/,0,true,56.970629,-4.130036,2020-05-09 00:29:17.769874,2020-05-09 00:29:17.769874
1089,Slack-line Aberdeen,facebook page,https://www.facebook.com/groups/1059074627470592/,0,false,57.151139,-2.090869,2020-05-09 00:29:17.789574,2020-05-09 00:29:17.789574
1090,Slackline Dundee,facebook page,https://www.facebook.com/groups/263247223881002/,0,false,56.461355,-2.97145,2020-05-09 00:29:17.807825,2020-05-09 00:29:17.807825
1091,Edinburgh Slackline Society,facebook page,https://www.facebook.com/groups/265397410147253/,0,false,55.95325,-3.188267,2020-05-09 00:29:17.82567,2020-05-09 00:29:17.82567
1092,Slackline Edinburgh,facebook page,https://www.facebook.com/groups/110430955669100/,0,false,55.95181,-3.188861,2020-05-09 00:29:17.84388,2020-05-09 00:29:17.84388
1093,Glasgow Slackers,facebook page,https://www.facebook.com/groups/1652831478328360/,0,false,55.864557,-4.259954,2020-05-09 00:29:17.862452,2020-05-09 00:29:17.862452
1094,Glasgow Slackline,facebook group,https://www.facebook.com/Glasgow-Slackline-1538800076391221/,0,false,55.864533,-4.260276,2020-05-09 00:29:17.885013,2020-05-09 00:29:17.885013
1095,Slacklining St. Andrews,facebook page,https://www.facebook.com/groups/734570783296324/,0,false,56.339398,-2.797563,2020-05-09 00:29:17.902755,2020-05-09 00:29:17.902755
1096,Aberystwyth Slacklining Club,facebook page,https://www.facebook.com/groups/AberystwythSlacklineClub/,0,false,52.414951,-4.083048,2020-05-09 00:29:17.919651,2020-05-09 00:29:17.919651
1097,Bangor Slacker Society,facebook page,https://www.facebook.com/groups/501814863336536/,0,false,53.227028,-4.130674,2020-05-09 00:29:17.936352,2020-05-09 00:29:17.936352
1098,Slackline Cardiff,facebook page,https://www.facebook.com/groups/slacklinecardiff/,0,false,51.48158,-3.17909,2020-05-09 00:29:17.953557,2020-05-09 00:29:17.953557
1099,Cardigan Slackline,facebook page,https://www.facebook.com/groups/805298339631848/,0,false,52.08356,-4.661482,2020-05-09 00:29:17.972876,2020-05-09 00:29:17.972876
1100,Carmarthen Univesity Slackline Society/Club,facebook page,https://www.facebook.com/groups/961692357204748,0,false,51.858011,-4.313577,2020-05-09 00:29:17.992733,2020-05-09 00:29:17.992733
1101,Slack-Beris,facebook page,https://www.facebook.com/groups/372933119500956/,0,false,53.114717,-4.126877,2020-05-09 00:29:18.010298,2020-05-09 00:29:18.010298
1102,slackline community Newport-Monmouth,facebook page,https://www.facebook.com/groups/1541859582745710,0,false,51.814592,-2.719826,2020-05-09 00:29:18.027769,2020-05-09 00:29:18.027769
1103,North Wales Slackliners,facebook page,https://www.facebook.com/groups/1416600425244779/,0,false,51.814751,-2.72032,2020-05-09 00:29:18.045636,2020-05-09 00:29:18.045636
1104,Slackline Swansea,facebook page,https://www.facebook.com/groups/382935968527579/,0,false,51.621027,-3.942874,2020-05-09 00:29:18.06332,2020-05-09 00:29:18.06332
1105,Slackline Belfast,facebook page,https://www.facebook.com/groups/BelfastSlack/,0,false,54.59729,-5.93012,2020-05-09 00:29:18.080978,2020-05-09 00:29:18.080978
1106,Acroyoga Alaska,facebook page,https://www.facebook.com/groups/acroyogaalaska/,0,false,64.235899,-150.684424,2020-05-09 00:29:18.099363,2020-05-09 00:29:18.099363
1108,YogaSlackers Arizona,facebook group,https://www.facebook.com/YogaSlackersAZ/,0,false,34.21567259,-111.4509111,2020-05-09 00:29:18.136571,2020-05-09 00:29:18.136571
1109,Flagstaff Slacklining,facebook page,https://www.facebook.com/groups/340064109504614/,0,false,35.19828,-111.6513,2020-05-09 00:29:18.154787,2020-05-09 00:29:18.154787
1110,Phoenix Slackliners,facebook page,https://www.facebook.com/groups/146058262208810/,0,false,33.44838,-112.074,2020-05-09 00:29:18.173298,2020-05-09 00:29:18.173298
1111,Prescott Slackline,facebook page,https://www.facebook.com/groups/165582200118797/,0,false,34.549669,-112.466989,2020-05-09 00:29:18.191901,2020-05-09 00:29:18.191901
1112,Slack Devils at ASU (Arizona State University),facebook page,https://www.facebook.com/groups/259146377436741/,0,false,33.412992,-111.940432,2020-05-09 00:29:18.209945,2020-05-09 00:29:18.209945
1113,Slackline Tucson,facebook page,https://www.facebook.com/groups/179529402471467/,0,false,32.205439,-110.960624,2020-05-09 00:29:18.229046,2020-05-09 00:29:18.229046
1114,SlackCats (UA Slackers- University of Arizona),facebook page,https://www.facebook.com/groups/uaslackers/,0,false,32.22174,-110.9265,2020-05-09 00:29:18.249555,2020-05-09 00:29:18.249555
1115,Auburn Slackline Club,facebook page,https://www.facebook.com/groups/auburnslackliners,0,false,38.89600828,-121.0738758,2020-05-09 00:29:18.269648,2020-05-09 00:29:18.269648
1116,Berkeley Climbers and Slackers,facebook page,https://www.facebook.com/groups/slacklineisnotacrime/,0,false,37.864457,-122.273294,2020-05-09 00:29:18.288445,2020-05-09 00:29:18.288445
1117,Berkeley Slackers,facebook page,https://www.facebook.com/groups/BerkeleySlackers/,0,false,37.87159,-122.2727,2020-05-09 00:29:18.305624,2020-05-09 00:29:18.305624
1118,Berkeley Slacklining,facebook page,https://www.facebook.com/groups/178804545500296/,0,false,37.86883136,-122.2786239,2020-05-09 00:29:18.322506,2020-05-09 00:29:18.322506
1119,Slackline Monterey Bay & Big Sur,facebook page,https://www.facebook.com/groups/275070142604078/,0,false,36.60024,-121.8947,2020-05-09 00:29:18.346283,2020-05-09 00:29:18.346283
1120,Bishop Slackline,facebook page,https://www.facebook.com/groups/449846578682931/,0,false,37.361987,-118.395111,2020-05-09 00:29:18.37101,2020-05-09 00:29:18.37101
1121,Central Valley Slackline,facebook page,https://www.facebook.com/groups/978579658896819/,0,false,40.375034,-122.187619,2020-05-09 00:29:18.395242,2020-05-09 00:29:18.395242
1122,Davis Slack,facebook page,https://www.facebook.com/groups/241122492902156/,0,false,38.55236,-121.739073,2020-05-09 00:29:18.419834,2020-05-09 00:29:18.419834
1123,Sacramento/Davis Slackline,facebook page,https://www.facebook.com/groups/slackline/,0,false,38.56168,-121.615284,2020-05-09 00:29:18.444194,2020-05-09 00:29:18.444194
1124,Slackline Davis,facebook page,https://www.facebook.com/groups/708950842463753/,0,false,38.554915,-121.618813,2020-05-09 00:29:18.472769,2020-05-09 00:29:18.472769
1125,UC Davis Slackline Club,facebook page,https://www.facebook.com/groups/UCDslackers/,0,false,38.533868,-121.763344,2020-05-09 00:29:18.492175,2020-05-09 00:29:18.492175
1126,Humboldt Slackers,facebook page,https://www.facebook.com/groups/humboldtslackers/,0,false,40.747362,-123.905111,2020-05-09 00:29:18.511361,2020-05-09 00:29:18.511361
1127,HB Slackers,facebook page,https://www.facebook.com/groups/1238662199481753,0,false,33.657016,-117.999115,2020-05-09 00:29:18.533438,2020-05-09 00:29:18.533438
1128,UCI Slacklining & Outdoors (UC Irvine),facebook page,https://www.facebook.com/groups/214613238958592/,0,false,33.677841,-117.824904,2020-05-09 00:29:18.553835,2020-05-09 00:29:18.553835
1129,Highlines in Joshua Tree,facebook page,https://www.facebook.com/groups/676613555704500/,0,false,34.018115,-116.161686,2020-05-09 00:29:18.579439,2020-05-09 00:29:18.579439
1130,Joshua Tree New Years,facebook page,https://www.facebook.com/groups/886890931350340/,0,false,33.998253,-116.065146,2020-05-09 00:29:18.604641,2020-05-09 00:29:18.604641
1131,Los Angeles Slackline,facebook group,https://www.facebook.com/LosAngelesSlackline,0,false,34.041732,-118.258898,2020-05-09 00:29:18.632455,2020-05-09 00:29:18.632455
1132,Los Angeles Slacklining,facebook page,https://www.facebook.com/groups/115896401792595,0,false,34.041727,-118.234395,2020-05-09 00:29:18.654615,2020-05-09 00:29:18.654615
1133,NoHo Slackers (North Hollywood),facebook page,https://www.facebook.com/groups/NoHoSlackers,0,false,34.192736,-118.387683,2020-05-09 00:29:18.676658,2020-05-09 00:29:18.676658
1134,South Bay Slackers,facebook page,https://www.facebook.com/groups/1403977296500073/,0,false,33.842512,-118.388519,2020-05-09 00:29:18.696383,2020-05-09 00:29:18.696383
1135,UCLA Slackers,facebook page,https://www.facebook.com/groups/544512942293058,0,false,34.07084,-118.444752,2020-05-09 00:29:18.71769,2020-05-09 00:29:18.71769
1136,Merced Slackers,facebook page,https://www.facebook.com/groups/1145644825458997,0,false,37.307889,-120.482226,2020-05-09 00:29:18.740029,2020-05-09 00:29:18.740029
1137,Slackline Mountain View,facebook page,https://www.facebook.com/groups/1674181142600207/,0,false,37.391744,-122.082981,2020-05-09 00:29:18.762003,2020-05-09 00:29:18.762003
1138,Oside Slack Crew,facebook page,https://www.facebook.com/groups/141753579661733/,0,false,33.188794,-117.370412,2020-05-09 00:29:18.780879,2020-05-09 00:29:18.780879
1139,Orange County Slackers,facebook page,https://www.facebook.com/groups/137108036350049/,0,false,33.71747,-117.8311,2020-05-09 00:29:18.798881,2020-05-09 00:29:18.798881
1140,Merritt Slackers,facebook page,https://www.facebook.com/groups/577767668937573/,0,false,44.05207,-123.0868,2020-05-09 00:29:18.816764,2020-05-09 00:29:18.816764
1141,Slackline + Sacramento = Slackramento,facebook page,https://www.facebook.com/groups/227389110681364,0,false,38.57628,-121.47142,2020-05-09 00:29:18.836573,2020-05-09 00:29:18.836573
1142,Rim of the world slackline,facebook page,https://www.facebook.com/groups/826583484469349/,0,false,34.120521,-117.325899,2020-05-09 00:29:18.858769,2020-05-09 00:29:18.858769
1143,NCSD Slackers (North County San Diego),facebook page,https://www.facebook.com/groups/145363136159239/,0,false,32.846588,-117.148842,2020-05-09 00:29:18.881915,2020-05-09 00:29:18.881915
1144,San Diego Slacklining,facebook page,https://www.facebook.com/groups/sdslacklining/,0,false,32.71574,-117.1611,2020-05-09 00:29:18.907159,2020-05-09 00:29:18.907159
1145,SDSU Slackers (San Diego State University),facebook page,https://www.facebook.com/groups/777029612313158/,0,false,32.846597,-117.148509,2020-05-09 00:29:18.926902,2020-05-09 00:29:18.926902
1146,Bay Area Advanced Slackers,facebook page,https://www.facebook.com/groups/bayareaadvancedslackers/,0,false,37.749604,-122.447559,2020-05-09 00:29:18.947159,2020-05-09 00:29:18.947159
1147,San Francisco Slackline,facebook page,https://www.facebook.com/groups/27315717547/,0,false,37.7622519,-122.4734171,2020-05-09 00:29:18.967291,2020-05-09 00:29:18.967291
1148,SF Slackers,facebook page,https://www.facebook.com/groups/112437018916868/,0,false,37.758689,-122.427274,2020-05-09 00:29:18.988942,2020-05-09 00:29:18.988942
